Organisatie_Codes;Proces_Instantie_Codes;Project_Code;Meetobject_Code;Geografie_Datum;Geografie_Notatie;Geografie_Vorm;Ecotoop_Codes;Collectie_DatumTijd;Collectie_Referentie;Meetset_Nummer;Meetpakket_Code;Doelstelling_Code;Verrichting_Methoden;Compartiment_Code;Meting_DatumTijd;Meting_Correlatie;Grootheid_Code;Parameter_Type;Parameter_Specificatie;Parameter_Kenmerken;Notitie_Code;Limiet_Symbool;Waarde_Gemeten;Eenheid_Gemeten;Waarde_Berekend;Classificatie_Code;Eenheid_Berekend;Status_Code
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0605;EPSG:28992;WKT;POINT(73752 390080);;	07-03-2008 16:05;2008RWSWOP36775;8757970;MA.BD;MT;OM=WOP_006;OW;	07-03-2008 16:05:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0606;EPSG:28992;WKT;POINT(73530 390047);;	07-03-2008 15:51;2008RWSWOP36776;8757979;MA.BD;MT;OM=WOP_006;OW;	07-03-2008 15:51:00;;BEDKG;MACAG;Enteromorpha;;;;	1.000;%;	1.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0670;EPSG:28992;WKT;POINT(74374 390559);;	07-03-2008 09:21;2008RWSWOP36777;8757988;MA.BD;MT;OM=WOP_006;OW;	07-03-2008 09:21:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0558;EPSG:28992;WKT;POINT(71108 391998);;	07-04-2008 14:01;2008RWSWOP36783;8758035;MA.BD;MT;OM=WOP_006;OW;	07-04-2008 14:01:00;;BEDKG;MACAG;Enteromorpha;;;;	5.000;%;	5.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0597;EPSG:28992;WKT;POINT(70899 391995);;	07-04-2008 14:14;2008RWSWOP36794;8758126;MA.BD;MT;OM=WOP_006;OW;	07-04-2008 14:14:00;;BEDKG;MACAG;Enteromorpha;;;;	50.000;%;	50.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0608;EPSG:28992;WKT;POINT(71001 392202);;	07-04-2008 13:49;2008RWSWOP36795;8758136;MA.BD;MT;OM=WOP_006;OW;	07-04-2008 13:49:00;;BEDKG;MACAG;Enteromorpha;;;;	5.000;%;	5.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0619;EPSG:28992;WKT;POINT(71084 392374);;	07-04-2008 13:34;2008RWSWOP36796;8758147;MA.BD;MT;OM=WOP_006;OW;	07-04-2008 13:34:00;;BEDKG;MACAG;Enteromorpha;;;;	5.000;%;	5.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0634;EPSG:28992;WKT;POINT(73718 391302);;	07-04-2008 12:59;2008RWSWOP36797;8758158;MA.BD;MT;OM=WOP_006;OW;	07-04-2008 12:59:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0635;EPSG:28992;WKT;POINT(73595 391483);;	07-04-2008 12:44;2008RWSWOP36798;8758167;MA.BD;MT;OM=WOP_006;OW;	07-04-2008 12:44:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0638;EPSG:28992;WKT;POINT(73640 391993);;	07-04-2008 11:01;2008RWSWOP36801;8758195;MA.BD;MT;OM=WOP_006;OW;	07-04-2008 11:01:00;;BEDKG;MACAG;Enteromorpha;;;;	30.000;%;	30.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0639;EPSG:28992;WKT;POINT(73773 391991);;	07-04-2008 11:20;2008RWSWOP36802;8758207;MA.BD;MT;OM=WOP_006;OW;	07-04-2008 11:20:00;;BEDKG;MACAG;Enteromorpha;;;;	2.000;%;	2.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0186;EPSG:28992;WKT;POINT(75600 418349);;	29-07-2008 10:43;2008RWSWOP38602;8773784;MA.BD;MT;OM=WOP_006;OW;	29-07-2008 10:43:00;;BEDKG;MACAG;Enteromorpha;;;;	1.000;%;	1.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0251;EPSG:28992;WKT;POINT(83104 413194);;	29-07-2008 09:36;2008RWSWOP38603;8773795;MA.BD;MT;OM=WOP_006;OW;	29-07-2008 09:36:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0251;EPSG:28992;WKT;POINT(83104 413194);;	29-07-2008 09:36;2008RWSWOP38603;8773795;MA.BD;MT;OM=WOP_006;OW;	29-07-2008 09:36:00;;BEDKG;MACAG;Hydrodictyon reticulatum;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0091;EPSG:28992;WKT;POINT(73897 424104);;	30-07-2008 12:14;2008RWSWOP38606;8773835;MA.BD;MT;OM=WOP_006;OW;	30-07-2008 12:14:00;;BEDKG;MACAG;Hydrodictyon reticulatum;;;;	1.000;%;	1.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0093;EPSG:28992;WKT;POINT(74099 423998);;	30-07-2008 11:58;2008RWSWOP38607;8773847;MA.BD;MT;OM=WOP_006;OW;	30-07-2008 11:58:00;;BEDKG;MACAG;Hydrodictyon reticulatum;;;;	1.000;%;	1.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0129;EPSG:28992;WKT;POINT(72224 424629);;	30-07-2008 13:33;2008RWSWOP38609;8773863;MA.BD;MT;OM=WOP_006;OW;	30-07-2008 13:33:00;;BEDKG;MACAG;Enteromorpha;;;;	1.000;%;	1.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0170;EPSG:28992;WKT;POINT(70404 426400);;	30-07-2008 14:05;2008RWSWOP38612;8773904;MA.BD;MT;OM=WOP_006;OW;	30-07-2008 14:05:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0171;EPSG:28992;WKT;POINT(69121 426738);;	30-07-2008 14:23;2008RWSWOP38613;8773914;MA.BD;MT;OM=WOP_006;OW;	30-07-2008 14:23:00;;BEDKG;MACAG;Enteromorpha;;;;	1.000;%;	1.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	HARVT_0174;EPSG:28992;WKT;POINT(75098 421998);;	30-07-2008 11:11;2008RWSWOP38657;8774254;MA.BD;MT;OM=WOP_006;OW;	30-07-2008 11:11:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
